distance_km,traffic_level,rain_mm,departure_min,vehicle_type,travel_time_min
7.63,6,0.0,147,1,34.0
8.42,5,0.0,128,0,40.7
7.82,5,0.0,83,1,35.9
7.79,10,0.0,154,1,47.2
7.43,2,0.0,158,0,31.1
7.91,6,0.0,165,1,39.7
7.94,7,0.0,176,0,47.1
8.18,9,0.0,154,1,43.4
7.65,7,0.0,45,0,37.5
7.62,6,3.7,36,0,38.0
8.11,2,0.0,153,0,38.2
8.25,5,0.0,45,1,36.1
7.61,3,0.0,96,1,32.2
8.27,8,2.3,63,1,48.3
8.01,7,0.8,177,1,45.6
8.27,7,0.0,96,0,44.4
7.98,7,0.0,45,1,43.4
7.37,6,0.0,175,0,39.0
7.96,3,0.0,137,0,34.8
8.27,4,5.7,40,0,42.6
7.78,3,0.0,163,0,29.4
7.9,7,0.0,67,0,39.8
7.96,3,0.0,160,0,38.7
7.3,7,2.2,136,0,44.4
8.42,7,0.0,72,1,42.2
7.77,5,4.7,154,0,37.1
8.13,3,0.0,117,1,29.9
7.98,4,0.0,141,0,39.9
8.31,4,0.0,167,1,33.9
8.1,7,0.0,87,0,45.7
7.94,2,2.1,104,1,31.5
7.78,8,3.3,180,0,45.9
8.2,7,0.0,124,1,42.7
7.53,3,0.0,131,0,36.6
8.16,7,0.0,91,0,44.6
7.73,7,0.0,111,1,41.7
8.31,7,0.0,123,0,39.7
8.04,3,0.0,86,0,41.0
8.16,3,5.8,83,1,43.4
8.02,4,6.3,136,0,46.0
7.56,5,0.0,73,0,37.4
7.78,8,5.3,130,1,44.9
8.17,7,0.0,149,1,41.1
8.04,9,0.0,76,1,46.5
8.3,2,0.0,153,1,34.9
8.1,1,0.0,103,0,28.6
7.76,7,2.8,180,1,43.8
7.8,4,2.4,178,0,43.9
8.03,4,0.0,159,1,35.3
7.42,6,0.0,100,0,40.1
8.42,2,0.0,174,0,39.8
8.11,6,0.0,180,0,47.5
8.31,4,3.8,118,1,39.8
7.6,6,4.4,138,0,40.8
8.31,8,0.0,31,1,38.1
8.56,3,4.5,42,1,31.8
7.67,9,0.0,123,0,46.1
8.19,6,0.0,137,1,40.4
8.0,9,0.0,95,0,47.4
7.61,3,0.7,55,1,29.2
8.12,6,0.0,157,0,42.4
8.21,5,2.2,112,1,35.6
7.85,7,0.0,142,0,42.9
8.29,6,0.0,142,1,47.5
7.58,5,0.0,129,1,37.9
7.63,9,1.4,72,0,46.9
8.03,5,0.0,138,1,32.7
8.01,3,1.5,97,0,32.5
7.82,6,0.0,162,1,39.5
8.2,6,0.0,75,0,45.0
8.13,5,4.0,92,0,42.2
8.21,5,0.0,115,1,37.6
7.97,9,4.0,153,1,52.0
8.15,7,0.0,150,0,42.4
7.89,2,0.0,99,0,36.3
8.51,3,1.1,124,0,36.1
7.8,10,0.9,82,0,53.0
8.53,7,0.0,156,0,51.4
8.01,9,0.0,75,0,44.4
7.66,4,0.0,162,1,34.8
8.34,7,0.0,174,1,45.8
8.03,7,0.0,180,1,42.0
8.21,4,0.0,166,0,38.5
8.31,6,1.5,80,1,38.1
8.08,6,2.2,111,0,37.5
7.85,5,0.0,53,0,40.4
8.24,8,4.3,69,0,44.8
8.0,8,0.0,43,1,34.0
8.17,8,0.0,141,0,50.4
7.46,8,2.2,127,0,47.8
8.11,5,14.6,172,0,46.2
7.84,5,0.0,118,0,42.4
8.41,8,6.5,141,1,50.8
8.16,5,0.0,109,0,39.7
8.06,4,1.7,163,1,35.8
8.12,6,0.0,173,1,40.3
7.75,3,4.4,113,0,37.6
8.41,7,0.0,51,1,37.6
8.5,4,0.0,69,0,40.5
8.1,4,0.0,150,1,37.2
8.4,9,0.0,97,0,48.3
7.86,7,0.0,158,0,50.0
7.8,7,3.2,154,0,45.5
8.01,6,3.0,147,1,46.1
8.11,8,0.0,161,0,48.6
7.9,7,7.2,155,1,48.4
8.13,6,0.0,140,0,41.6
8.08,9,0.0,31,0,40.3
7.75,3,4.9,125,0,39.1
8.13,9,0.0,135,1,42.6
8.22,5,0.5,177,1,37.3
8.04,6,9.3,142,1,45.4
8.29,2,0.0,133,0,32.2
7.7,6,0.0,128,0,41.2
8.12,6,0.0,56,1,37.8
7.71,10,2.7,113,1,43.9
7.72,10,0.0,63,0,49.0
7.84,9,0.0,44,1,40.9
7.76,4,0.0,98,0,32.9
7.86,10,0.0,142,1,41.9
7.95,5,9.8,167,0,42.1
8.21,8,0.0,161,0,48.0
7.92,3,4.5,92,0,37.0
7.6,6,0.0,42,1,37.0
8.29,9,0.0,109,0,53.9
7.79,9,0.0,96,1,48.2
7.99,7,1.1,105,0,47.2
8.11,8,0.0,131,1,47.4
8.05,3,0.0,38,1,30.4
8.27,7,0.0,104,1,41.7
8.12,6,0.0,131,1,44.0
7.78,2,0.0,113,1,29.9
8.54,2,0.0,144,1,32.8
8.05,2,0.0,73,1,32.2
7.96,7,0.0,67,0,41.5
8.24,3,8.8,95,0,39.9
8.06,5,0.0,56,1,30.7
8.1,5,0.0,82,0,37.3
8.62,6,0.0,52,1,37.3
7.93,7,0.0,109,0,42.7
7.92,7,0.0,149,0,47.1
8.03,6,0.0,91,1,35.0
8.27,5,0.0,31,0,42.1
7.62,5,0.0,130,0,32.8
7.51,8,0.0,147,0,47.6
7.85,4,2.2,108,0,40.4
7.59,4,3.7,93,1,36.9
7.89,7,0.7,122,1,44.5
8.13,5,0.0,56,1,34.4
7.78,8,0.0,141,1,47.0
7.64,4,4.2,152,1,34.9
8.02,7,0.0,149,0,43.1
8.22,1,0.0,98,0,36.9
7.58,5,0.0,164,0,40.4
8.21,4,0.0,175,1,39.4
8.2,8,2.5,93,0,48.9
8.24,9,4.2,87,0,52.7
8.3,5,1.5,149,0,36.1
8.55,8,1.7,149,0,50.6
7.91,7,0.0,124,0,43.9
8.03,9,1.4,173,1,50.8
7.9,8,0.0,65,0,41.9
8.0,2,0.0,120,0,36.6
8.38,7,0.0,40,0,38.9
7.66,6,6.9,44,0,41.5
7.78,1,1.9,44,1,21.4
8.34,4,0.0,122,0,35.1
8.26,9,0.0,135,0,49.5
7.91,9,0.0,31,1,46.6
8.21,8,0.0,140,0,47.4
8.09,10,0.0,122,0,47.0
8.38,8,2.7,80,0,41.2
8.02,1,0.0,34,0,30.3
8.26,4,0.0,67,0,34.5
8.66,1,2.5,136,0,32.9
8.15,2,0.0,143,0,37.3
8.01,3,0.0,142,0,35.5
8.18,6,16.6,67,0,49.7
7.91,8,0.9,171,0,48.5
8.6,8,0.0,110,0,51.8
8.05,6,0.0,156,0,43.8
7.93,9,0.0,69,1,37.2
7.79,6,0.0,119,0,38.8
8.27,8,0.0,126,1,43.2
8.22,5,0.0,156,0,43.8
7.88,4,1.8,139,0,35.0
8.14,9,0.0,109,1,45.9
7.62,5,0.0,90,0,37.5
8.05,6,0.0,178,0,46.7
8.11,4,0.0,91,1,30.8
8.43,7,0.0,62,1,40.8
7.81,10,3.9,93,0,56.3
7.68,1,0.0,98,1,29.0
7.78,8,0.0,62,1,42.7
7.67,1,0.0,149,0,29.9
8.33,5,0.0,138,1,38.4
8.39,3,0.0,96,1,32.1
8.08,7,0.0,180,0,48.6
8.31,2,0.0,143,1,33.0
8.03,6,0.0,148,0,40.8
7.98,4,1.4,130,0,43.7
7.92,3,0.0,130,1,35.9
7.92,7,0.0,35,1,35.7
7.61,3,0.0,156,1,31.3
8.07,3,0.0,171,0,36.4
7.99,4,0.0,60,1,35.0
8.19,6,0.0,159,0,41.0
8.02,7,0.0,127,1,39.3
7.96,1,4.2,91,1,32.0
7.78,4,0.0,172,1,37.1
8.02,5,1.2,35,0,32.0
8.18,4,6.6,89,1,39.9
7.71,8,0.0,169,0,42.5
8.02,7,0.0,120,1,39.1
8.06,6,0.0,136,0,41.3
7.82,4,0.0,154,0,36.6
7.85,7,0.0,66,0,40.1
8.06,8,0.0,79,1,39.0
7.72,6,2.5,180,0,45.9
8.09,7,0.0,83,0,38.3
7.78,7,0.0,128,1,39.1
8.27,6,0.0,93,0,44.0
8.58,4,0.0,165,0,41.4
7.78,7,6.4,177,1,41.8
8.13,3,0.0,64,0,28.1
7.82,7,0.0,136,1,37.8
8.26,8,5.1,161,0,44.6
7.68,8,1.8,162,0,48.0
8.12,5,0.9,115,0,38.9
7.78,3,2.9,81,0,34.1
7.95,2,0.0,107,1,31.0
7.74,7,0.0,154,1,44.0
8.21,8,0.0,180,0,49.2
7.79,7,0.0,130,0,43.1
8.14,3,0.0,75,1,29.1
7.91,9,1.3,41,1,42.5
7.97,10,0.0,175,1,49.8
8.04,5,8.9,121,0,47.8
7.81,6,0.0,150,1,35.1
8.05,7,0.0,143,0,41.4
8.38,7,0.0,169,0,46.4
7.81,9,0.0,88,1,37.6
8.29,2,0.0,115,0,34.4
8.37,6,0.0,172,0,47.5
7.8,7,0.0,134,0,51.0
7.64,8,0.4,49,0,43.7
8.08,8,0.0,75,0,47.6
7.86,10,0.0,83,0,49.2
8.47,6,0.0,180,1,46.6
8.01,8,0.0,80,1,40.8
7.8,5,3.4,167,1,40.5
7.71,5,9.9,50,0,44.5
8.27,4,3.5,72,0,39.9
7.86,8,0.0,167,1,41.9
8.01,10,0.0,170,0,48.0
8.24,4,3.6,71,1,38.8
7.88,2,0.9,81,0,32.8
7.99,8,7.0,127,1,47.8
8.0,6,4.5,44,1,41.9
8.17,9,0.0,175,0,53.0
8.15,4,0.0,103,0,38.3
7.94,2,0.8,121,1,32.3
8.02,5,4.8,57,0,39.1
7.91,2,5.5,39,0,35.2
7.63,4,0.0,119,1,28.7
8.06,2,0.0,60,1,28.4
8.47,3,0.0,140,0,39.2
7.78,2,0.0,159,0,31.5
7.81,9,0.0,39,0,45.9
7.78,4,1.5,137,0,39.2
8.18,5,0.0,161,1,35.6
8.11,8,0.0,115,0,49.7
7.96,7,0.0,176,0,46.5
7.77,6,0.0,58,0,34.3
8.02,7,0.0,97,0,43.6
7.61,8,1.4,81,1,46.3
8.04,8,0.0,180,1,45.1
8.22,6,0.0,92,1,36.6
7.69,8,2.9,107,1,42.1
7.62,6,0.0,165,0,41.7
8.39,4,0.0,173,0,36.3
7.85,8,0.0,174,1,48.7
8.28,6,0.0,131,1,42.6
7.96,9,0.0,144,1,49.3
7.96,1,0.0,101,1,22.6
8.11,5,5.7,137,0,44.2
7.78,9,0.0,94,1,47.3
8.03,4,0.0,153,1,32.6
7.9,9,0.0,95,0,47.2
7.67,9,0.0,168,0,45.7
8.08,8,0.0,65,0,47.3
7.93,6,14.1,132,1,46.8
7.96,6,0.0,126,0,41.6
7.7,8,0.0,87,0,41.1
8.4,7,12.6,38,0,54.7
8.22,6,0.0,66,0,40.9
8.24,10,0.0,177,1,52.3
7.92,7,0.0,175,0,46.6
7.57,10,0.0,60,1,42.0
8.49,2,0.0,105,0,28.9
7.98,3,0.0,118,1,31.5
7.81,5,0.0,120,1,39.4
8.1,5,0.0,93,1,30.1
8.29,7,4.6,172,1,51.9
7.99,3,0.0,171,0,39.2
8.32,10,0.0,35,1,46.4
8.27,4,0.0,142,0,38.4
7.73,5,0.0,49,1,36.4
7.83,4,0.0,136,0,33.8
8.24,6,0.0,167,0,45.1
7.32,2,0.0,142,1,29.9
7.96,3,0.0,119,1,37.5
7.64,7,0.0,176,0,43.7
7.88,3,5.2,153,1,36.1
7.93,4,0.0,85,0,36.0
7.91,8,1.7,107,0,45.1
7.86,2,0.4,155,1,35.4
7.73,5,2.4,35,0,34.9
8.57,1,0.8,47,0,26.0
8.47,4,0.0,166,1,37.7
7.71,7,0.0,42,1,35.8
8.4,2,0.0,145,0,35.5
7.9,8,1.7,96,0,48.2
8.03,9,0.0,162,1,47.2
7.98,2,0.0,165,1,31.4
7.84,10,0.0,176,1,42.7
8.25,4,0.0,54,1,34.7
8.03,2,0.0,112,0,33.4
7.88,1,0.0,133,0,36.5
7.67,5,3.9,172,1,43.1
7.78,6,1.0,88,1,33.4
7.59,4,3.0,49,0,39.2
8.0,8,9.2,76,1,43.5
7.7,7,0.0,122,0,45.8
7.93,5,4.8,146,0,47.4
8.34,7,0.0,147,0,51.3
8.3,9,1.8,50,1,43.9
7.99,2,0.0,155,0,36.1
7.98,4,0.0,143,1,38.1
8.47,5,5.7,110,1,42.3
8.13,5,0.0,132,0,35.3
7.92,6,0.0,156,0,43.1
7.64,4,0.0,87,0,37.2
8.1,7,0.0,174,0,45.9
8.21,6,0.0,64,0,38.1
7.84,6,0.0,170,1,39.3
8.07,2,0.0,153,0,36.9
7.91,5,0.0,143,1,38.2
7.95,5,0.0,51,1,35.8
7.38,5,0.0,172,1,35.9
7.94,9,0.0,93,0,48.7
8.24,5,0.0,153,1,31.9
7.84,1,0.0,169,0,31.7
8.01,5,0.0,84,1,34.4
7.81,8,3.0,172,0,49.2
8.09,7,3.5,137,0,43.3
7.95,6,3.2,143,0,45.4
7.77,4,0.0,172,0,44.2
8.33,5,0.0,126,1,37.8
8.23,6,0.0,115,1,39.4
7.85,10,0.0,140,0,58.3
8.12,6,7.6,130,0,44.1
8.13,7,0.0,46,1,40.6
8.16,5,0.0,72,1,40.3
7.58,5,0.0,34,1,31.8
8.25,8,0.0,57,1,44.5
7.86,5,0.0,152,0,40.7
7.91,10,0.0,31,0,44.5
8.66,5,0.0,94,0,40.0
8.08,2,0.0,116,1,30.0
7.9,7,0.0,174,0,43.5
7.45,1,5.5,98,1,24.2
8.35,4,8.5,158,0,43.3
7.66,5,2.3,110,1,32.3
7.75,7,0.0,55,0,43.1
7.92,5,0.0,55,0,39.1
8.35,1,0.8,114,0,28.2
8.19,6,0.0,45,1,37.3
7.96,5,0.0,132,0,35.8
8.08,9,0.0,122,0,47.6
7.85,5,0.0,148,0,38.1
8.03,7,0.0,73,0,44.1
8.02,3,3.7,135,0,33.1
8.24,7,0.0,71,1,43.1
8.24,7,0.0,151,0,49.2
8.12,9,0.0,95,0,47.5
7.91,1,0.0,138,0,27.1
8.19,5,0.0,168,0,35.2
7.98,7,0.0,121,1,44.3
7.73,2,0.0,74,0,36.9
7.9,5,5.8,169,1,41.4
8.02,9,0.0,103,1,41.5
8.23,5,0.0,152,0,37.8
7.95,10,0.0,97,1,50.3
7.7,2,0.0,93,1,28.9
8.01,7,0.0,141,0,41.7
8.03,6,0.0,67,0,47.2
8.05,6,1.9,167,0,47.6
8.23,10,0.0,107,0,52.4
8.25,2,0.0,35,1,26.4
7.85,8,0.0,94,0,48.8
7.85,7,3.0,158,1,46.2
7.74,4,0.0,166,0,37.8
8.17,9,0.0,132,1,49.5
8.36,5,1.9,92,0,43.9
7.92,8,0.0,127,1,44.0
7.94,5,0.0,163,1,34.3
8.37,8,0.0,96,1,40.3
8.13,6,3.2,107,1,35.9
8.11,3,4.5,128,0,42.4
7.7,6,1.4,169,0,39.0
8.17,3,1.6,134,0,37.1
7.77,5,0.0,77,1,30.0
7.72,3,0.0,53,0,37.5
7.91,1,0.0,54,0,25.1
7.85,3,3.1,175,1,36.3
7.94,6,0.0,162,0,38.2
7.64,5,3.0,156,0,44.2
8.24,6,0.0,122,1,42.7
8.28,4,3.4,145,1,37.9
7.51,7,0.0,61,0,40.8
8.24,7,1.7,139,1,45.6
7.8,5,0.0,161,0,38.5
8.21,8,0.0,46,0,47.8
7.98,6,0.0,93,0,41.8
8.01,7,0.0,58,1,34.4
7.95,4,0.0,87,1,38.8
8.3,1,4.5,156,0,35.9
7.69,8,0.0,98,1,40.8
8.15,8,0.0,147,0,47.9
8.28,2,0.0,156,1,29.6
8.18,5,0.0,161,0,40.8
8.58,7,5.8,167,1,49.7
7.87,7,3.1,136,0,48.1
8.24,8,4.0,90,1,47.2
7.97,3,0.0,66,0,31.7
8.31,5,0.0,123,0,37.9
8.0,2,0.0,56,1,29.2
7.9,5,0.0,171,1,40.2
8.33,1,4.5,115,1,29.0
7.88,8,0.0,167,0,46.6
7.65,6,0.0,149,0,43.0
7.87,8,2.0,166,1,45.2
8.15,2,0.0,169,0,38.3
8.35,3,0.0,44,1,26.9
8.03,4,6.6,151,0,38.0
8.33,5,0.0,81,1,39.5
7.66,8,0.7,179,0,49.4
7.89,5,0.0,157,1,37.7
7.93,3,0.0,31,1,28.4
7.97,2,0.0,173,1,32.9
8.02,2,0.0,92,1,29.8
8.17,7,0.0,111,1,42.1
7.89,5,0.0,137,1,36.6
8.03,7,0.0,172,1,44.2
7.99,7,0.0,173,1,45.3
7.77,3,0.0,131,1,34.7
7.97,3,0.0,96,0,35.8
7.96,7,8.2,90,1,44.9
7.96,7,3.8,104,1,44.0
8.01,5,0.0,72,0,41.8
8.02,2,0.0,144,1,30.3
7.89,1,0.0,127,0,29.9
8.32,4,0.0,156,0,40.8
7.71,1,0.0,54,0,30.3
7.82,4,0.0,109,1,33.3
8.69,5,0.0,83,0,41.6
7.74,2,0.0,128,0,30.1
7.66,2,12.3,119,0,39.5
8.18,8,0.0,116,0,51.2
7.48,6,0.0,96,1,38.6
7.94,9,2.9,151,0,49.0
8.54,4,6.2,120,1,37.9
7.61,7,0.0,76,0,38.0
7.5,3,6.8,129,0,43.2
7.63,6,0.0,135,0,38.3
8.22,2,0.0,36,1,20.4
8.28,1,0.0,77,0,26.0
7.87,9,0.6,84,1,44.5
8.17,6,0.0,85,1,36.0
8.35,9,0.0,83,0,48.6
8.45,4,0.0,89,0,38.6
7.94,4,0.0,87,0,34.4
7.42,5,0.0,169,1,33.9
7.79,7,0.0,97,0,45.5
7.89,6,0.0,101,0,41.9
7.94,9,0.0,88,1,36.3
7.95,1,0.0,177,1,24.8
8.28,7,6.3,128,1,40.3
8.32,4,0.0,137,0,38.2
7.96,3,0.0,152,0,36.7
8.27,6,0.8,99,0,41.8
8.09,6,0.0,177,0,41.8
8.02,3,0.0,67,0,36.7
8.23,3,0.0,117,1,33.6
8.02,5,0.0,65,1,32.3
8.51,5,0.0,158,1,36.5
7.64,4,0.0,57,0,32.3
7.87,3,0.0,130,0,34.1
7.97,1,0.0,56,0,28.9
8.11,10,0.0,116,1,49.0
8.32,9,4.6,90,1,45.6
7.99,5,2.8,171,0,38.7
7.64,10,0.0,44,0,48.6
8.21,7,0.0,142,0,47.7
8.19,2,0.0,147,1,36.4
7.51,2,0.0,169,0,34.5
8.0,9,2.3,168,0,49.0
7.6,6,0.0,178,0,44.4
7.83,8,0.0,86,0,44.3
7.77,8,0.0,89,1,37.7
8.2,5,0.0,108,0,39.6
8.03,1,0.0,128,0,32.0
7.68,3,0.0,104,0,38.2
8.22,2,0.0,153,0,34.8
7.64,3,5.1,32,1,29.3
8.08,5,0.0,35,0,31.6
7.8,2,4.5,150,1,29.4
7.91,3,4.7,168,1,33.3
8.13,5,0.0,157,0,46.0
8.13,4,0.0,59,1,32.3
8.33,5,0.0,174,0,41.8
7.98,5,0.0,126,0,43.0
8.08,6,0.0,153,0,44.8
7.89,9,0.0,76,0,46.0
8.05,2,0.0,129,0,36.8
8.11,2,6.0,98,0,34.2
7.98,8,3.8,178,1,48.0
7.55,6,0.0,119,0,36.9
8.08,7,0.0,154,1,43.0
8.09,3,7.2,136,1,40.3
7.83,8,0.0,54,0,46.4
7.68,9,0.0,129,0,50.6
8.37,6,0.0,128,0,51.6
8.12,2,0.9,150,0,33.9
7.94,8,0.0,97,1,39.6
7.72,8,0.0,166,0,48.2
7.79,7,0.0,139,0,41.4
8.33,1,6.7,41,1,26.9
8.03,8,0.2,149,1,43.5
7.86,3,0.0,171,0,42.3
8.13,3,1.1,146,0,39.0
7.8,6,0.0,106,0,42.0
8.38,4,0.0,135,0,33.8
8.34,7,5.2,70,0,44.6
7.88,6,0.0,136,1,43.3
7.84,2,0.0,123,1,28.9
7.35,7,0.0,37,1,43.5
7.63,9,1.9,97,1,46.3
7.67,3,1.8,74,0,33.6
8.03,6,3.3,107,0,42.5
7.92,4,0.0,83,0,35.9
7.66,5,4.8,163,1,35.6
7.93,4,0.0,148,1,38.0
8.13,5,0.0,153,0,42.2
8.13,1,2.4,103,0,31.3
7.53,10,0.0,31,1,43.4
7.97,6,0.0,79,1,39.9
7.65,6,0.0,154,1,45.0
8.23,5,0.0,136,0,45.2
8.2,6,0.0,128,0,43.1
7.78,5,0.0,90,0,35.7
7.81,5,0.0,50,1,29.4
7.88,5,0.0,158,1,37.8
7.44,4,2.0,40,0,32.5
8.08,3,0.0,46,1,30.6
7.93,6,0.0,93,0,41.7
8.24,8,0.0,132,0,49.3
7.73,3,2.9,180,0,34.6
7.85,1,0.0,53,1,22.8
7.62,4,0.0,119,0,35.5
7.75,10,4.1,136,1,50.7
7.7,8,0.0,162,0,47.3
8.25,6,6.0,147,1,51.6
7.83,9,0.0,160,1,39.4
8.03,5,0.0,126,1,40.2
7.9,10,0.0,114,0,53.3
7.68,4,0.0,138,1,31.4
7.96,4,0.9,170,1,34.9
8.15,6,1.0,130,0,48.4
7.7,5,7.1,137,0,41.8
8.2,6,1.6,99,1,37.8
7.79,4,5.9,135,1,38.2
7.88,6,0.0,139,0,43.6
8.13,4,4.7,154,0,44.6
7.83,2,0.0,132,0,36.1
8.01,9,0.0,75,0,49.4
7.92,8,0.0,134,1,37.7
8.03,10,8.3,93,0,54.7
7.4,7,0.0,52,0,42.5
7.54,7,2.5,162,0,47.7
8.15,6,0.0,47,1,34.9
8.26,2,0.7,140,1,28.6
7.77,3,5.6,179,0,36.5
7.94,4,0.0,53,1,33.6
8.07,8,16.5,80,1,55.1
8.17,3,0.0,155,0,37.1
7.49,9,0.0,55,0,42.0
7.78,6,5.1,163,0,46.1
7.92,7,0.0,30,0,38.2
8.18,2,0.0,169,0,32.7
8.62,4,0.0,48,1,32.7
7.94,9,0.0,173,1,44.4
7.65,4,0.0,166,1,31.5
8.1,4,0.0,128,0,42.5
8.33,3,3.2,157,0,33.4
8.03,2,0.0,50,0,29.2
7.77,4,0.0,63,0,34.5
8.24,6,3.3,104,0,47.6
8.17,5,2.3,128,0,42.5
7.74,6,6.5,167,0,45.6
8.1,2,0.0,129,0,31.3
8.25,8,0.0,144,0,51.0
8.3,7,0.0,146,1,40.1
7.98,1,0.0,168,1,29.8
7.91,5,9.3,157,1,42.6
8.31,2,0.0,178,0,37.0
7.7,8,0.0,35,0,47.6
8.11,7,0.0,77,0,45.1
7.66,9,0.0,173,0,48.8
8.27,4,0.0,159,0,44.3
7.94,5,2.8,88,0,44.9
8.32,3,0.0,178,1,38.2
8.12,5,0.0,167,1,39.2
7.69,6,0.0,47,0,36.5
8.36,2,0.0,161,0,28.0
8.39,7,0.0,158,0,46.7
8.22,6,0.0,80,0,43.5
7.81,8,0.0,144,0,42.4
7.92,4,1.2,177,0,40.9
8.04,9,0.0,145,1,44.9
7.82,10,0.0,161,1,49.9
8.42,9,0.0,55,0,45.7
8.04,7,0.0,151,0,42.9
7.32,8,0.0,77,1,40.0
8.08,6,0.0,49,0,36.3
7.91,3,0.0,130,1,35.2
7.98,7,0.0,154,0,45.0
7.91,7,0.0,129,1,37.6
8.2,10,0.0,174,0,50.9
8.28,6,0.0,148,1,42.1
8.07,4,0.9,59,0,35.4
7.92,7,0.0,174,0,47.5
7.99,10,0.0,67,1,43.0
8.0,3,1.5,155,1,33.3
7.8,4,0.0,66,1,32.1
8.14,6,0.0,180,0,50.6
8.12,3,0.8,99,1,30.2
8.39,1,0.0,122,0,33.7
8.31,4,6.1,118,0,43.2
7.83,8,0.0,56,1,46.1
8.21,1,0.0,122,0,35.5
7.76,5,0.0,66,0,36.0
8.17,7,0.0,160,0,42.5
7.87,9,0.0,176,0,45.5
7.74,10,0.0,160,0,51.9
8.07,5,0.0,113,1,39.6
7.33,9,0.0,30,0,47.5
7.56,1,0.0,40,1,23.5
7.96,7,9.3,122,0,49.7
8.02,6,2.0,146,0,48.1
7.91,4,2.8,162,1,34.8
7.61,6,0.0,136,1,30.9
7.8,2,0.0,178,0,37.7
8.1,8,0.0,122,1,40.0
8.15,5,0.0,136,1,36.6
8.0,6,0.0,81,1,39.0
8.29,3,0.0,100,1,30.9
8.1,3,0.0,146,1,36.5
7.81,10,0.0,136,1,55.6
7.93,7,0.0,104,0,40.9
7.65,9,0.0,58,1,43.1
7.97,4,0.0,100,0,36.7
8.28,3,0.0,42,1,31.5
8.17,6,0.0,133,0,40.8
8.35,5,6.5,97,1,38.7
7.92,3,0.0,106,0,32.7
8.34,7,2.3,133,1,42.2
7.95,5,0.0,134,0,38.6
8.37,3,0.0,134,1,26.0
7.99,4,0.0,122,0,37.7
8.18,6,5.4,121,0,44.6
8.37,7,0.0,162,0,44.0
7.95,5,0.0,118,0,39.7
8.05,6,0.0,128,0,42.1
8.32,3,0.0,179,0,36.6
7.97,9,0.0,72,0,46.9
7.67,9,0.0,151,1,43.8
8.54,7,0.0,119,0,41.8
7.88,1,0.0,163,1,34.7
8.04,6,2.9,109,0,41.8
8.29,6,0.0,94,1,39.5
7.85,10,0.0,77,1,53.7
7.75,10,1.2,167,1,47.9
8.06,8,0.0,150,0,48.6
7.55,2,0.0,50,1,33.8
7.93,9,0.0,150,0,44.2
8.06,6,0.0,39,1,40.5
7.93,8,0.0,72,1,42.3
7.61,5,4.9,135,1,37.5
8.4,4,0.0,118,0,38.5
8.03,5,0.0,164,0,39.9
8.36,3,7.8,137,0,46.0
7.93,5,1.2,177,1,38.8
7.78,8,0.0,165,0,49.1
8.07,1,5.4,100,0,32.0
7.95,3,0.0,163,0,37.2
7.71,2,3.6,167,0,34.7
8.37,5,3.1,177,0,39.8
7.84,10,0.0,33,1,48.5
7.54,3,0.0,168,0,36.5
8.33,3,0.0,48,0,36.2
7.87,9,0.0,127,0,46.1
7.85,8,0.0,111,1,46.1
7.56,1,10.2,172,1,35.8
8.44,7,0.0,110,1,42.3
7.68,7,0.0,135,1,43.7
8.01,7,2.8,147,1,42.5
8.23,5,0.0,35,0,41.5
8.11,10,0.0,135,1,46.3
7.99,1,0.0,125,0,31.0
7.57,4,0.0,135,0,34.0
7.8,5,0.0,50,0,33.6
8.05,5,8.1,45,0,40.9
7.8,9,0.0,72,0,46.0
8.05,6,0.0,167,1,42.0
8.17,1,0.0,102,0,28.8
8.24,5,0.0,114,1,38.8
7.69,5,0.0,107,1,34.5
8.55,9,0.0,150,0,49.2
8.19,6,5.5,87,0,46.5
8.0,6,0.0,48,1,35.0
8.27,7,0.0,106,0,49.7
8.59,7,0.0,151,1,44.7
7.64,6,1.3,172,0,39.1
7.94,4,0.0,44,0,34.6
7.41,8,0.0,161,1,41.0
8.05,7,0.0,47,1,34.0
8.09,7,0.0,98,0,46.7
7.99,10,0.0,36,1,48.3
7.84,8,1.4,171,0,46.0
7.49,8,6.6,149,1,48.9
8.09,9,0.0,104,0,50.8
8.36,3,0.0,105,1,32.6
7.85,5,0.0,141,0,42.7
8.11,6,0.0,53,1,37.9
7.61,4,0.0,65,1,35.2
8.11,8,0.0,165,1,41.3
7.9,7,0.0,76,1,39.9
7.81,7,0.0,151,1,42.1
7.81,10,0.0,81,1,42.5
7.9,4,0.0,53,1,29.0
8.1,7,0.0,170,0,41.0
7.67,6,0.0,170,1,39.6
7.9,4,0.0,137,0,36.3
7.99,3,0.0,118,1,28.2
7.73,8,4.5,130,1,49.2
8.45,6,0.0,110,1,40.8
7.79,8,0.0,155,1,41.6
7.83,6,0.0,154,0,43.0
7.76,3,0.0,162,1,32.1
8.45,4,0.0,126,0,34.0
8.14,5,0.0,160,0,42.0
7.77,10,0.0,67,1,50.4
8.28,1,0.0,38,1,30.3
8.05,10,0.0,142,1,48.7
8.06,10,0.0,57,1,44.6
7.91,10,0.0,130,0,52.4
7.81,5,0.0,150,0,40.8
8.08,9,2.6,110,0,49.4
7.86,5,0.0,42,0,42.5
8.45,1,2.9,169,0,33.9
7.68,3,0.0,42,1,31.9
8.38,9,0.0,171,0,51.3
7.97,1,0.0,44,1,25.9
